Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
105	Spectrogram 1	1	3506.081817627	3506.847869873	135	195
106	Spectrogram 1	1	3516.527984619	3517.154754639	115	195
107	Spectrogram 1	1	3540.972015381	3541.5987854	125	185
108	Spectrogram 1	1	3545.916534424	3546.612945557	155	215
109	Spectrogram 1	1	3591.879669189	3592.367156982	145	195
110	Spectrogram 1	1	3616.880828857	3617.57723999	145	195
111	Spectrogram 1	1	3621.686065674	3622.8699646	105	195
112	Spectrogram 1	1	3696.132415771	3696.898468018	145	225
113	Spectrogram 1	1	3735.340362549	3736.245697021	215	245
114	Spectrogram 1	1	3751.009613037	3751.91494751	85	155
115	Spectrogram 1	1	3764.380706787	3764.937835693	105	125
116	Spectrogram 1	1	3852.128509521	3853.033843994	135	185
117	Spectrogram 1	1	3868.703094482	3869.260223389	145	195
118	Spectrogram 1	1	3879.427825928	3879.915313721	125	165
119	Spectrogram 1	1	3894.470306396	3896.211334229	135	225
120	Spectrogram 1	1	3935.210357666	3935.976409912	85	145
121	Spectrogram 1	1	3953.247406006	3953.943817139	85	135
122	Spectrogram 1	1	3954.779510498	3955.615203857	155	205
123	Spectrogram 1	1	3959.306182861	3959.932952881	125	185
124	Spectrogram 1	1	3962.161468506	3962.788238525	155	205
125	Spectrogram 1	1	3963.623931885	3964.389984131	75	155
126	Spectrogram 1	1	3969.89163208	3970.5184021	75	115
127	Spectrogram 1	1	3983.610931396	3984.725189209	155	215
128	Spectrogram 1	1	4029.922271729	4030.757965088	125	185
129	Spectrogram 1	1	4038.557769775	4038.975616455	185	215
130	Spectrogram 1	1	4075.397918701	4075.955047607	115	155
131	Spectrogram 1	1	4114.745147705	4115.789764404	175	205
132	Spectrogram 1	1	4142.671234131	4143.50692749	115	185
133	Spectrogram 1	1	4181.182769775	4182.018463135	165	205
134	Spectrogram 1	1	4190.932525635	4191.698577881	75	155
135	Spectrogram 1	1	4192.186065674	4192.812835693	195	245
136	Spectrogram 1	1	4196.364532471	4196.99130249	115	165
137	Spectrogram 1	1	4204.791107178	4205.90536499	115	155
138	Spectrogram 1	1	4216.072967529	4216.839019775	125	175
139	Spectrogram 1	1	4238.149200439	4238.845611572	55	125
140	Spectrogram 1	1	4297.135223389	4297.692352295	155	185
141	Spectrogram 1	1	4301.801177979	4302.358306885	145	185
142	Spectrogram 1	1	4380.286712646	4380.983123779	115	135
143	Spectrogram 1	1	4381.679534912	4382.445587158	85	125
144	Spectrogram 1	1	4427.155181885	4427.851593018	85	155
145	Spectrogram 1	1	4430.149749756	4430.985443115	95	155
146	Spectrogram 1	1	4457.866912842	4458.702606201	45	115
147	Spectrogram 1	1	4478.480682373	4479.177093506	155	175
148	Spectrogram 1	1	4612.052337646	4613.236236572	135	175
149	Spectrogram 1	1	4653.767364502	4654.603057861	75	145
150	Spectrogram 1	1	4662.402862549	4663.308197021	65	125
151	Spectrogram 1	1	4668.043792725	4668.740203857	75	145
152	Spectrogram 1	1	4739.425933838	4739.774139404	145	185
153	Spectrogram 1	1	4806.977813721	4807.60458374	65	155
154	Spectrogram 1	1	4832.466461182	4833.093231201	55	105
155	Spectrogram 1	1	4862.203216553	4862.899627686	95	165
156	Spectrogram 1	1	4956.984771729	4957.681182861	65	145
157	Spectrogram 1	1	4983.935882568	4984.771575928	55	145
158	Spectrogram 1	1	5003.783599854	5004.828216553	135	245
159	Spectrogram 1	1	5087.004730225	5087.561859131	155	215
160	Spectrogram 1	1	5126.212677002	5126.909088135	125	145
161	Spectrogram 1	1	5127.118011475	5127.605499268	205	245
162	Spectrogram 1	1	5158.944000244	5159.71005249	135	165
163	Spectrogram 1	1	5191.7449646	5192.441375732	45	75
164	Spectrogram 1	1	5225.381622314	5226.217315674	85	145
165	Spectrogram 1	1	5238.195587158	5238.961639404	155	205
166	Spectrogram 1	1	5262.709259033	5263.336029053	125	165
167	Spectrogram 1	1	5303.727874756	5304.215362549	45	75
168	Spectrogram 1	1	5308.742034912	5309.577728271	105	125
169	Spectrogram 1	1	5441.686920166	5442.592254639	95	165
170	Spectrogram 1	1	5473.652191162	5474.278961182	45	105
171	Spectrogram 1	1	5519.615325928	5520.311737061	215	245
172	Spectrogram 1	1	5590.440338135	5591.206390381	55	85
173	Spectrogram 1	1	5648.938873291	5649.565643311	195	245
174	Spectrogram 1	1	5744.765045166	5745.531097412	85	135
175	Spectrogram 1	1	5746.088226318	5746.575714111	95	125
176	Spectrogram 1	1	5791.703155518	5792.81741333	85	135
177	Spectrogram 1	1	5810.715179443	5811.899078369	135	205
178	Spectrogram 1	1	5843.307220459	5844.003631592	145	175
179	Spectrogram 1	1	5855.912261963	5856.678314209	165	215
180	Spectrogram 1	1	5911.346588135	5911.764434814	85	165
181	Spectrogram 1	1	5947.142120361	5947.768890381	155	195
182	Spectrogram 1	1	6021.797393799	6022.215240479	165	195
183	Spectrogram 1	1	6043.943267822	6044.430755615	195	225
184	Spectrogram 1	1	6082.1065979	6082.663726807	55	105
185	Spectrogram 1	1	6151.190582275	6151.747711182	205	225
186	Spectrogram 1	1	6163.029571533	6163.865264893	115	185
187	Spectrogram 1	1	6202.028594971	6202.933929443	65	115
188	Spectrogram 1	1	6242.002593994	6242.699005127	65	115
189	Spectrogram 1	1	6255.861175537	6256.696868896	155	205
190	Spectrogram 1	1	6291.169219971	6291.726348877	105	185
191	Spectrogram 1	1	6374.529632568	6375.017120361	45	75
192	Spectrogram 1	1	6466.804107666	6467.430877686	115	135
193	Spectrogram 1	1	6481.498382568	6482.682281494	65	125
194	Spectrogram 1	1	6563.396331787	6564.232025146	135	205
195	Spectrogram 1	1	6582.826202393	6583.383331299	75	95
196	Spectrogram 1	1	6629.833953857	6630.460723877	95	135
197	Spectrogram 1	1	6652.258392334	6652.954803467	85	135
198	Spectrogram 1	1	6717.442474365	6717.999603271	95	125
199	Spectrogram 1	1	6772.737518311	6773.15536499	85	145
200	Spectrogram 1	1	6787.431793213	6788.128204346	105	175
201	Spectrogram 1	1	6794.186981201	6795.161956787	195	245
202	Spectrogram 1	1	6822.043426514	6823.227325439	65	125
203	Spectrogram 1	1	6835.623443604	6837.085906982	105	205
204	Spectrogram 1	1	6914.248260498	6915.223236084	115	195
205	Spectrogram 1	1	6952.968719482	6953.734771729	75	125
206	Spectrogram 1	1	6968.359405518	6968.986175537	125	155
207	Spectrogram 1	1	6976.159210205	6977.064544678	135	195
208	Spectrogram 1	1	6980.407318115	6981.382293701	55	125
209	Spectrogram 1	1	7004.572784424	7005.826324463	135	185
210	Spectrogram 1	1	7009.37802124	7010.2137146	55	175
211	Spectrogram 1	1	7033.613128662	7033.961334229	75	105
212	Spectrogram 1	1	7044.686065674	7045.730682373	125	215
213	Spectrogram 1	1	7076.86026001	7077.695953369	65	135
214	Spectrogram 1	1	7083.476165771	7084.172576904	75	155
215	Spectrogram 1	1	7136.055206299	7136.403411865	215	245
216	Spectrogram 1	1	7138.353363037	7139.189056396	125	175
217	Spectrogram 1	1	7140.651519775	7141.139007568	175	225
218	Spectrogram 1	1	7188.146759033	7188.843170166	75	125
219	Spectrogram 1	1	7197.339385986	7198.035797119	95	125
220	Spectrogram 1	1	7240.029388428	7240.377593994	185	205
221	Spectrogram 1	1	7249.8487854	7250.614837646	205	235
