Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
49	Waveform 1	1	3086.186417919	3087.118619412	81.7	155.5
49	Spectrogram 1	1	3086.186417919	3087.118619412	81.7	155.5
51	Waveform 1	1	3272.453372632	3273.533878908	79.4	155.5
51	Spectrogram 1	1	3272.453372632	3273.533878908	79.4	155.5
52	Waveform 1	1	3344.419437775	3345.372825666	95.6	169.3
52	Spectrogram 1	1	3344.419437775	3345.372825666	95.6	169.3
53	Waveform 1	1	3395.694891461	3397.177939291	97.9	167.0
53	Spectrogram 1	1	3395.694891461	3397.177939291	97.9	167.0
54	Waveform 1	1	3597.915234065	3599.122858726	104.8	226.9
54	Spectrogram 1	1	3597.915234065	3599.122858726	104.8	226.9
55	Waveform 1	1	3706.338962016	3707.122858726	93.3	141.7
55	Spectrogram 1	1	3706.338962016	3707.122858726	93.3	141.7
56	Waveform 1	1	3719.410969319	3720.449102800	44.9	123.2
56	Spectrogram 1	1	3719.410969319	3720.449102800	44.9	123.2
57	Waveform 1	1	3745.580480845	3746.385563953	84.1	139.4
57	Spectrogram 1	1	3745.580480845	3746.385563953	84.1	139.4
58	Waveform 1	1	3757.338931499	3758.059269016	77.1	139.4
58	Spectrogram 1	1	3757.338931499	3758.059269016	77.1	139.4
59	Waveform 1	1	3770.673705063	3771.627092954	81.7	150.9
59	Spectrogram 1	1	3770.673705063	3771.627092954	81.7	150.9
60	Waveform 1	1	3799.410989664	3800.491495941	70.2	192.3
60	Spectrogram 1	1	3799.410989664	3800.491495941	70.2	192.3
62	Waveform 1	1	3943.050820906	3943.665226435	88.7	194.7
62	Spectrogram 1	1	3943.050820906	3943.665226435	88.7	194.7
64	Waveform 1	1	4005.345273594	4006.362220678	70.2	132.4
64	Spectrogram 1	1	4005.345273594	4006.362220678	70.2	132.4
65	Waveform 1	1	4041.697004415	4042.480901125	86.4	134.7
65	Spectrogram 1	1	4041.697004415	4042.480901125	86.4	134.7
66	Waveform 1	1	4070.052933860	4071.345304112	70.2	183.1
66	Spectrogram 1	1	4070.052933860	4071.345304112	70.2	183.1
67	Waveform 1	1	4115.209676581	4115.908827701	67.9	139.4
67	Spectrogram 1	1	4115.209676581	4115.908827701	67.9	139.4
68	Waveform 1	1	4215.794437430	4216.705452526	79.4	173.9
68	Spectrogram 1	1	4215.794437430	4216.705452526	79.4	173.9
69	Waveform 1	1	4262.908858218	4263.862246109	56.4	171.6
69	Spectrogram 1	1	4262.908858218	4263.862246109	56.4	171.6
70	Waveform 1	1	4301.180021728	4302.239341607	74.8	178.5
70	Spectrogram 1	1	4301.180021728	4302.239341607	74.8	178.5
71	Waveform 1	1	4317.777500519	4318.688515615	77.1	169.3
71	Spectrogram 1	1	4317.777500519	4318.688515615	77.1	169.3
72	Waveform 1	1	4357.319847883	4358.463913352	67.9	157.8
72	Spectrogram 1	1	4357.319847883	4358.463913352	67.9	157.8
73	Waveform 1	1	4450.531742376	4451.209707098	81.7	127.8
73	Spectrogram 1	1	4450.531742376	4451.209707098	81.7	127.8
74	Waveform 1	1	4452.798686917	4454.048684373	65.6	153.2
74	Spectrogram 1	1	4452.798686917	4454.048684373	65.6	153.2
75	Waveform 1	1	4472.785989320	4473.548699632	54.1	150.9
75	Spectrogram 1	1	4472.785989320	4473.548699632	54.1	150.9
76	Waveform 1	1	4492.574084654	4493.294422171	72.5	144.0
76	Spectrogram 1	1	4492.574084654	4493.294422171	72.5	144.0
77	Waveform 1	1	4515.188500356	4516.057142656	63.3	157.8
77	Spectrogram 1	1	4515.188500356	4516.057142656	63.3	157.8
78	Waveform 1	1	4542.633414705	4543.629175391	56.4	141.7
78	Spectrogram 1	1	4542.633414705	4543.629175391	56.4	141.7
79	Waveform 1	1	4604.904639249	4605.879213538	63.3	148.6
79	Spectrogram 1	1	4604.904639249	4605.879213538	63.3	148.6
80	Waveform 1	1	4858.264787663	4859.281734747	86.4	183.1
80	Spectrogram 1	1	4858.264787663	4859.281734747	86.4	183.1
81	Waveform 1	1	4901.472381807	4902.701192867	91.0	169.3
81	Spectrogram 1	1	4901.472381807	4902.701192867	91.0	169.3
82	Waveform 1	1	5027.510535633	5028.527482717	86.4	215.4
82	Spectrogram 1	1	5027.510535633	5028.527482717	86.4	215.4
83	Waveform 1	1	5415.752095152	5416.938533417	95.6	203.9
83	Spectrogram 1	1	5415.752095152	5416.938533417	95.6	203.9
84	Waveform 1	1	5501.942762558	5503.002082437	88.7	194.7
84	Spectrogram 1	1	5501.942762558	5503.002082437	88.7	194.7
85	Waveform 1	1	5531.506316665	5532.141908592	93.3	187.7
85	Spectrogram 1	1	5531.506316665	5532.141908592	93.3	187.7
86	Waveform 1	1	5635.353782740	5636.285984233	77.1	169.3
86	Spectrogram 1	1	5635.353782740	5636.285984233	77.1	169.3
87	Waveform 1	1	5670.595291396	5671.124951336	111.7	217.7
87	Spectrogram 1	1	5670.595291396	5671.124951336	111.7	217.7
88	Waveform 1	1	5738.832550566	5739.849497650	93.3	173.9
88	Spectrogram 1	1	5738.832550566	5739.849497650	93.3	173.9
89	Waveform 1	1	5768.362261368	5768.913107705	107.1	190.0
89	Spectrogram 1	1	5768.362261368	5768.913107705	107.1	190.0
92	Waveform 1	1	6209.836830570	6210.324117714	137.0	208.5
92	Spectrogram 1	1	6209.836830570	6210.324117714	137.0	208.5
93	Waveform 1	1	6281.930014098	6282.819842797	67.9	171.6
93	Spectrogram 1	1	6281.930014098	6282.819842797	67.9	171.6
94	Waveform 1	1	6630.993583464	6631.798666571	74.8	176.2
94	Spectrogram 1	1	6630.993583464	6631.798666571	74.8	176.2
95	Waveform 1	1	6827.841080057	6828.624976767	74.8	167.0
95	Spectrogram 1	1	6827.841080057	6828.624976767	74.8	167.0
96	Waveform 1	1	6872.552908429	6873.315618741	70.2	169.3
96	Spectrogram 1	1	6872.552908429	6873.315618741	70.2	169.3
97	Waveform 1	1	7009.226633837	7009.946971355	134.7	210.8
97	Spectrogram 1	1	7009.226633837	7009.946971355	134.7	210.8
98	Waveform 1	1	7090.531742376	7091.358011882	123.2	178.5
98	Spectrogram 1	1	7090.531742376	7091.358011882	123.2	178.5
99	Waveform 1	1	7131.345273594	7132.256288690	95.6	164.7
99	Spectrogram 1	1	7131.345273594	7132.256288690	95.6	164.7
100	Waveform 1	1	7145.739367038	7146.438518158	58.7	144.0
100	Spectrogram 1	1	7145.739367038	7146.438518158	58.7	144.0
101	Waveform 1	1	7158.620696763	7159.044424714	118.6	178.5
101	Spectrogram 1	1	7158.620696763	7159.044424714	118.6	178.5
102	Waveform 1	1	7185.790187943	7186.574084654	81.7	173.9
102	Spectrogram 1	1	7185.790187943	7186.574084654	81.7	173.9
103	Waveform 1	1	7263.400364332	7263.972397066	107.1	197.0
103	Spectrogram 1	1	7263.400364332	7263.972397066	107.1	197.0
104	Waveform 1	1	7290.527482717	7291.480870608	81.7	141.7
104	Spectrogram 1	1	7290.527482717	7291.480870608	81.7	141.7
105	Waveform 1	1	7314.095286310	7314.857996623	79.4	187.7
105	Spectrogram 1	1	7314.095286310	7314.857996623	79.4	187.7
106	Waveform 1	1	7334.273266291	7334.908858218	84.1	194.7
106	Spectrogram 1	1	7334.273266291	7334.908858218	84.1	194.7
107	Waveform 1	1	7421.141898419	7422.031727117	70.2	137.0
107	Spectrogram 1	1	7421.141898419	7422.031727117	70.2	137.0
108	Waveform 1	1	7434.413112791	7435.366500682	118.6	178.5
108	Spectrogram 1	1	7434.413112791	7435.366500682	118.6	178.5
109	Waveform 1	1	7448.226644010	7449.052913515	81.7	134.7
109	Spectrogram 1	1	7448.226644010	7449.052913515	81.7	134.7
110	Waveform 1	1	7516.663110248	7517.658870934	91.0	208.5
110	Spectrogram 1	1	7516.663110248	7517.658870934	91.0	208.5
111	Waveform 1	1	7521.430049702	7522.319878400	81.7	167.0
111	Spectrogram 1	1	7521.430049702	7522.319878400	81.7	167.0
112	Waveform 1	1	7540.688485097	7541.493568205	88.7	144.0
112	Spectrogram 1	1	7540.688485097	7541.493568205	88.7	144.0
113	Waveform 1	1	7785.222435213	7786.281755092	61.0	148.6
113	Spectrogram 1	1	7785.222435213	7786.281755092	61.0	148.6
114	Waveform 1	1	7852.917316501	7854.061381970	70.2	139.4
114	Spectrogram 1	1	7852.917316501	7854.061381970	70.2	139.4
115	Waveform 1	1	7966.595271051	7967.696963725	86.4	153.2
115	Spectrogram 1	1	7966.595271051	7967.696963725	86.4	153.2
116	Waveform 1	1	7983.552918601	7984.696984070	72.5	141.7
116	Spectrogram 1	1	7983.552918601	7984.696984070	72.5	141.7
117	Waveform 1	1	8003.222425041	8004.260558522	61.0	146.3
117	Spectrogram 1	1	8003.222425041	8004.260558522	61.0	146.3
118	Waveform 1	1	8031.557168088	8032.383437593	81.7	148.6
118	Spectrogram 1	1	8031.557168088	8032.383437593	81.7	148.6
