Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
47	Spectrogram 1	1	4711.275372306	4712.652488148	67.9	160.1
48	Waveform 1	1	4733.254196081	4734.821989501	88.7	164.7
48	Spectrogram 1	1	4733.254196081	4734.821989501	88.7	164.7
49	Waveform 1	1	4798.809312249	4799.932191321	86.4	213.1
49	Spectrogram 1	1	4798.809312249	4799.932191321	86.4	213.1
50	Waveform 1	1	4845.512661993	4846.635541065	72.5	183.1
50	Spectrogram 1	1	4845.512661993	4846.635541065	72.5	183.1
51	Waveform 1	1	4882.754221512	4883.898286981	93.3	183.1
51	Spectrogram 1	1	4882.754221512	4883.898286981	93.3	183.1
52	Waveform 1	1	4913.038113136	4913.588959473	100.2	148.6
52	Spectrogram 1	1	4913.038113136	4913.588959473	100.2	148.6
53	Waveform 1	1	4948.660976949	4949.444873659	72.5	173.9
53	Spectrogram 1	1	4948.660976949	4949.444873659	72.5	173.9
54	Waveform 1	1	5177.995750513	5178.737274429	114.0	187.7
54	Spectrogram 1	1	5177.995750513	5178.737274429	114.0	187.7
55	Waveform 1	1	5258.885538521	5260.305027159	70.2	208.5
55	Spectrogram 1	1	5258.885538521	5260.305027159	70.2	208.5
56	Waveform 1	1	5358.495725082	5359.258435395	107.1	176.2
56	Spectrogram 1	1	5358.495725082	5359.258435395	107.1	176.2
57	Waveform 1	1	5518.525390108	5519.351659613	56.4	197.0
57	Spectrogram 1	1	5518.525390108	5519.351659613	56.4	197.0
58	Waveform 1	1	5681.033863650	5682.177929119	86.4	197.0
58	Spectrogram 1	1	5681.033863650	5682.177929119	86.4	197.0
59	Waveform 1	1	5862.194896547	5863.233030028	123.2	199.3
59	Spectrogram 1	1	5862.194896547	5863.233030028	123.2	199.3
60	Waveform 1	1	5904.258425222	5905.402490691	88.7	199.3
60	Spectrogram 1	1	5904.258425222	5905.402490691	88.7	199.3
61	Waveform 1	1	5943.067778162	5944.677944377	77.1	171.6
61	Spectrogram 1	1	5943.067778162	5944.677944377	77.1	171.6
62	Waveform 1	1	5948.470309543	5949.783866193	77.1	183.1
62	Spectrogram 1	1	5948.470309543	5949.783866193	77.1	183.1
63	Waveform 1	1	6223.872840924	6224.995719996	86.4	180.8
63	Spectrogram 1	1	6223.872840924	6224.995719996	86.4	180.8
64	Waveform 1	1	6277.067757817	6278.423687261	93.3	261.5
64	Spectrogram 1	1	6277.067757817	6278.423687261	93.3	261.5
65	Waveform 1	1	6281.071986958	6282.491475596	118.6	229.2
65	Spectrogram 1	1	6281.071986958	6282.491475596	118.6	229.2
66	Waveform 1	1	6413.656737635	6414.885548694	95.6	224.6
66	Spectrogram 1	1	6413.656737635	6414.885548694	95.6	224.6
67	Waveform 1	1	6572.245727625	6573.347420299	95.6	190.0
67	Spectrogram 1	1	6572.245727625	6573.347420299	95.6	190.0
68	Waveform 1	1	6687.046561247	6687.957576342	72.5	150.9
68	Spectrogram 1	1	6687.046561247	6687.957576342	72.5	150.9
69	Waveform 1	1	6709.046571419	6710.614364840	58.7	146.3
69	Spectrogram 1	1	6709.046571419	6710.614364840	58.7	146.3
70	Waveform 1	1	6737.783856020	6739.033853477	65.6	146.3
70	Spectrogram 1	1	6737.783856020	6739.033853477	65.6	146.3
71	Waveform 1	1	6791.127077695	6792.334702357	54.1	155.5
71	Spectrogram 1	1	6791.127077695	6792.334702357	54.1	155.5
72	Waveform 1	1	6821.093173356	6822.216052427	70.2	157.8
72	Spectrogram 1	1	6821.093173356	6822.216052427	70.2	157.8
73	Waveform 1	1	6850.783845848	6851.991470509	54.1	164.7
73	Spectrogram 1	1	6850.783845848	6851.991470509	54.1	164.7
74	Waveform 1	1	6884.805072935	6885.991511199	61.0	132.4
74	Spectrogram 1	1	6884.805072935	6885.991511199	61.0	132.4
75	Waveform 1	1	6909.898297154	6911.233040201	61.0	144.0
75	Spectrogram 1	1	6909.898297154	6911.233040201	61.0	144.0
76	Waveform 1	1	7154.347440644	7155.004218969	118.6	201.6
76	Spectrogram 1	1	7154.347440644	7155.004218969	118.6	201.6
77	Waveform 1	1	7155.597438101	7156.105911643	104.8	203.9
77	Spectrogram 1	1	7155.597438101	7156.105911643	104.8	203.9
78	Waveform 1	1	7416.033843304	7416.754180822	91.0	176.2
78	Spectrogram 1	1	7416.033843304	7416.754180822	91.0	176.2
79	Waveform 1	1	7470.182148087	7470.478757654	67.9	141.7
79	Spectrogram 1	1	7470.182148087	7470.478757654	67.9	141.7
80	Waveform 1	1	7716.072027648	7716.707619575	61.0	185.4
80	Spectrogram 1	1	7716.072027648	7716.707619575	61.0	185.4
81	Waveform 1	1	7751.885569039	7753.050820906	81.7	236.1
81	Spectrogram 1	1	7751.885569039	7753.050820906	81.7	236.1
82	Waveform 1	1	7774.542357536	7775.940659776	70.2	206.2
82	Spectrogram 1	1	7774.542357536	7775.940659776	70.2	206.2
83	Waveform 1	1	7811.648269179	7812.220301914	63.3	164.7
83	Spectrogram 1	1	7811.648269179	7812.220301914	63.3	164.7
84	Waveform 1	1	7902.415198461	7903.686382315	84.1	190.0
84	Spectrogram 1	1	7902.415198461	7903.686382315	84.1	190.0
85	Waveform 1	1	8240.088954387	8241.211833458	79.4	169.3
85	Spectrogram 1	1	8240.088954387	8241.211833458	79.4	169.3
86	Waveform 1	1	8259.949138404	8261.093203873	65.6	243.0
86	Spectrogram 1	1	8259.949138404	8261.093203873	65.6	243.0
87	Waveform 1	1	8280.923672003	8281.982991881	51.8	220.0
87	Spectrogram 1	1	8280.923672003	8281.982991881	51.8	220.0
88	Waveform 1	1	8306.906724919	8307.966044798	77.1	187.7
88	Spectrogram 1	1	8306.906724919	8307.966044798	77.1	187.7
89	Waveform 1	1	8317.847435558	8318.673705063	70.2	187.7
89	Spectrogram 1	1	8317.847435558	8318.673705063	70.2	187.7
90	Waveform 1	1	8345.716077858	8346.669465749	61.0	217.7
90	Spectrogram 1	1	8345.716077858	8346.669465749	61.0	217.7
91	Waveform 1	1	8571.016906393	8571.991480682	70.2	194.7
91	Spectrogram 1	1	8571.016906393	8571.991480682	70.2	194.7
92	Waveform 1	1	8601.999949137	8602.762659450	97.9	199.3
92	Spectrogram 1	1	8601.999949137	8602.762659450	97.9	199.3
93	Waveform 1	1	8821.262654364	8822.385533435	72.5	144.0
93	Spectrogram 1	1	8821.262654364	8822.385533435	72.5	144.0
94	Waveform 1	1	9024.614375012	9025.631322096	84.1	167.0
94	Spectrogram 1	1	9024.614375012	9025.631322096	84.1	167.0
95	Waveform 1	1	9075.838956930	9076.855904013	70.2	171.6
95	Spectrogram 1	1	9075.838956930	9076.855904013	70.2	171.6
96	Waveform 1	1	9134.012677252	9135.220301914	86.4	171.6
96	Spectrogram 1	1	9134.012677252	9135.220301914	86.4	171.6
97	Waveform 1	1	9347.550836164	9348.398292067	91.0	146.3
97	Spectrogram 1	1	9347.550836164	9348.398292067	91.0	146.3
98	Waveform 1	1	9377.241508656	9378.618624499	67.9	153.2
98	Spectrogram 1	1	9377.241508656	9378.618624499	67.9	153.2
99	Waveform 1	1	9406.783876365	9407.779637051	74.8	144.0
99	Spectrogram 1	1	9406.783876365	9407.779637051	74.8	144.0
100	Waveform 1	1	9592.139815982	9593.580491017	58.7	183.1
100	Spectrogram 1	1	9592.139815982	9593.580491017	58.7	183.1
101	Waveform 1	1	9843.724556486	9844.550825992	77.1	153.2
101	Spectrogram 1	1	9843.724556486	9844.550825992	77.1	153.2
102	Waveform 1	1	9894.377105670	9895.521171139	67.9	164.7
102	Spectrogram 1	1	9894.377105670	9895.521171139	67.9	164.7
103	Waveform 1	1	10069.491485768	10070.169450490	86.4	169.3
103	Spectrogram 1	1	10069.491485768	10070.169450490	86.4	169.3
104	Waveform 1	1	10090.453362460	10091.491495941	86.4	213.1
104	Spectrogram 1	1	10090.453362460	10091.491495941	86.4	213.1
105	Waveform 1	1	10173.741493398	10174.588949300	100.2	210.8
105	Spectrogram 1	1	10173.741493398	10174.588949300	100.2	210.8
106	Waveform 1	1	10223.292349907	10224.055060220	97.9	206.2
106	Spectrogram 1	1	10223.292349907	10224.055060220	97.9	206.2
107	Waveform 1	1	10243.872871442	10244.614395357	86.4	178.5
107	Spectrogram 1	1	10243.872871442	10244.614395357	86.4	178.5
108	Waveform 1	1	10274.749982198	10275.788115679	65.6	190.0
108	Spectrogram 1	1	10274.749982198	10275.788115679	65.6	190.0
109	Waveform 1	1	10293.182148087	10294.156722376	81.7	183.1
109	Spectrogram 1	1	10293.182148087	10294.156722376	81.7	183.1
110	Waveform 1	1	10316.919442861	10317.851644354	97.9	192.3
110	Spectrogram 1	1	10316.919442861	10317.851644354	97.9	192.3
111	Waveform 1	1	10332.160992208	10332.944888918	79.4	190.0
111	Spectrogram 1	1	10332.160992208	10332.944888918	79.4	190.0
112	Waveform 1	1	10356.364387728	10356.894047667	88.7	150.9
112	Spectrogram 1	1	10356.364387728	10356.894047667	88.7	150.9
113	Waveform 1	1	10379.677954550	10380.949138404	77.1	169.3
113	Spectrogram 1	1	10379.677954550	10380.949138404	77.1	169.3
114	Waveform 1	1	10400.228760197	10400.694860943	95.6	160.1
114	Spectrogram 1	1	10400.228760197	10400.694860943	95.6	160.1
115	Waveform 1	1	10430.796604480	10431.707619575	72.5	169.3
115	Spectrogram 1	1	10430.796604480	10431.707619575	72.5	169.3
116	Waveform 1	1	10466.949128232	10467.542347364	86.4	169.3
116	Spectrogram 1	1	10466.949128232	10467.542347364	86.4	169.3
117	Waveform 1	1	10485.411010009	10486.025415539	72.5	148.6
117	Spectrogram 1	1	10485.411010009	10486.025415539	72.5	148.6
118	Waveform 1	1	10502.211823286	10503.101651984	91.0	197.0
118	Spectrogram 1	1	10502.211823286	10503.101651984	91.0	197.0
119	Waveform 1	1	10527.855893841	10528.512672166	61.0	155.5
119	Spectrogram 1	1	10527.855893841	10528.512672166	61.0	155.5
120	Waveform 1	1	10547.906755437	10548.457601774	88.7	162.4
120	Spectrogram 1	1	10547.906755437	10548.457601774	88.7	162.4
121	Waveform 1	1	10558.838936585	10559.347410127	72.5	178.5
121	Spectrogram 1	1	10558.838936585	10559.347410127	72.5	178.5
122	Waveform 1	1	10597.351679958	10598.177949464	63.3	171.6
122	Spectrogram 1	1	10597.351679958	10598.177949464	63.3	171.6
123	Waveform 1	1	10603.834717616	10604.300818362	81.7	123.2
123	Spectrogram 1	1	10603.834717616	10604.300818362	81.7	123.2
124	Waveform 1	1	10613.495714910	10614.597407583	72.5	162.4
124	Spectrogram 1	1	10613.495714910	10614.597407583	72.5	162.4
125	Waveform 1	1	10651.161002380	10652.347440644	81.7	169.3
125	Spectrogram 1	1	10651.161002380	10652.347440644	81.7	169.3
126	Waveform 1	1	10666.860122982	10667.495714910	70.2	134.7
126	Spectrogram 1	1	10666.860122982	10667.495714910	70.2	134.7
127	Waveform 1	1	10897.572012389	10898.101672329	107.1	178.5
127	Spectrogram 1	1	10897.572012389	10898.101672329	107.1	178.5
128	Waveform 1	1	10904.288100420	10905.177929119	79.4	206.2
128	Spectrogram 1	1	10904.288100420	10905.177929119	79.4	206.2
129	Waveform 1	1	10933.978772912	10934.593178442	109.4	176.2
129	Spectrogram 1	1	10933.978772912	10934.593178442	109.4	176.2
130	Waveform 1	1	10994.927911317	10995.563503244	125.5	183.1
