Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	TP/FP/FN
233	Waveform 1	1	14937.405893971	14938.712656836	66.8	159.5	FN
234	Waveform 1	1	15002.268726140	15003.186240492	82.6	148.2	FN
235	Waveform 1	1	15046.351211788	15047.491153862	84.9	175.4	FN
236	Waveform 1	1	15078.653350915	15079.459651406	103.0	155.0	FN
237	Waveform 1	1	15198.600518228	15199.601442975	64.5	177.6	FN
238	Waveform 1	1	15328.515258337	15329.822021202	57.7	157.3	FN
239	Waveform 1	1	15384.069478145	15385.431847941	50.9	136.9	FN
240	Waveform 1	1	15553.740460301	15554.685778118	71.3	184.4	FN
241	Waveform 1	1	15580.768263766	15581.741385049	143.7	225.1	FN
242	Waveform 1	1	15587.143585205	15587.631072998	50.0	250.0	FP
243	Waveform 1	1	15627.711732088	15628.907281093	57.7	152.7	FN
244	Waveform 1	1	15636.449493408	15637.215545654	50.0	250.0	FP
245	Waveform 1	1	15700.545836045	15701.741385049	62.2	184.4	FN
246	Waveform 1	1	15801.544911297	15802.629246440	60.0	155.0	FN
247	Waveform 1	1	15872.157512279	15872.936009305	73.5	166.3	FN
248	Waveform 1	1	15924.600518228	15925.740460301	46.4	152.7	FN
249	Waveform 1	1	16088.902657354	16090.515258337	80.3	186.7	FN
250	Waveform 1	1	16141.459651406	16143.127859319	55.4	211.6	FN
251	Waveform 1	1	16369.935084558	16371.158437027	84.9	143.7	FN
252	Waveform 1	1	16374.049997409	16374.967511761	100.7	168.6	FN
253	Waveform 1	1	16402.712656836	16403.963812771	57.7	143.7	FN
254	Waveform 1	1	16426.657049906	16427.602367723	71.3	164.0	FN
255	Waveform 1	1	16624.715431079	16625.771962757	91.6	173.1	FN
256	Waveform 1	1	16801.684853371	16802.713581584	112.0	184.4	FN
257	Waveform 1	1	16832.655200410	16834.184390997	75.8	188.9	FN
258	Waveform 1	1	16865.733062320	16866.622773207	109.7	182.1	FN
259	Waveform 1	1	16886.710807341	16887.878552880	82.6	195.7	FN
260	Waveform 1	1	16918.796067232	16919.991616236	80.3	177.6	FN
261	Waveform 1	1	17036.877628132	17037.906356345	96.2	168.6	FN
262	Waveform 1	1	17067.461500901	17068.768263766	87.1	195.7	FN
263	Waveform 1	1	17109.024968187	17109.664447887	118.8	211.6	FN
264	Waveform 1	1	17294.988841993	17296.073177136	100.7	193.5	FN
265	Waveform 1	1	17374.765489523	17376.183466249	62.2	182.1	FN
266	Waveform 1	1	17470.017570206	17471.741385049	53.2	191.2	FN
267	Waveform 1	1	17515.823870697	17516.991616236	89.4	179.9	FN
268	Waveform 1	1	17641.017570206	17642.157512279	93.9	168.6	FN
269	Waveform 1	1	17921.210344967	17922.489304367	50.9	168.6	FN
270	Waveform 1	1	18072.711732088	18073.518032580	112.0	207.0	FN
271	Waveform 1	1	18122.516183084	18123.711732088	80.3	182.1	FN
272	Waveform 1	1	18151.267801393	18152.491153862	114.3	195.7	FN
273	Waveform 1	1	18193.879477627	18194.796991979	134.6	182.1	FN
274	Waveform 1	1	18266.599593480	18268.629246440	66.8	184.4	FN
275	Waveform 1	1	18448.737686058	18450.600518228	105.2	191.2	FN
276	Waveform 1	1	18494.210344967	18495.350287041	89.4	186.7	FN
277	Waveform 1	1	18592.017570206	18593.046298419	118.8	179.9	FN
278	Waveform 1	1	18629.182541502	18630.100055854	89.4	186.7	FN
279	Waveform 1	1	18685.573639510	18686.796991979	55.4	170.8	FN
280	Waveform 1	1	18699.961963275	18700.768263766	84.9	139.2	FN
281	Waveform 1	1	19030.848899919	19032.989766740	57.7	198.0	FN
282	Waveform 1	1	19201.462425649	19202.518957327	87.1	186.7	FN
283	Waveform 1	1	19360.786590576	19361.413360596	50.0	250.0	FP
284	Waveform 1	1	19414.410247803	19414.967376709	50.0	250.0	FP
