Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
945	Spectrogram 1	1	2449.115967	2449.445557	65	400
989	Spectrogram 1	1	2576.733154	2577.458252	65	300
990	Spectrogram 1	1	2579.303955	2579.435791	65	300
1001	Spectrogram 1	1	2610.812744	2611.142334	65	300
1007	Spectrogram 1	1	2650.099854	2651.418213	65	250
1033	Spectrogram 1	1	2704.41626	2704.614014	75	350
1080	Spectrogram 1	1	2856.027588	2857.016357	85	250
1081	Spectrogram 1	1	2883.910889	2884.306396	75	400
1098	Spectrogram 1	1	2974.020752	2974.74585	65	400
1136	Spectrogram 1	1	3100.187744	3100.451416	150	450
1141	Spectrogram 1	1	3112.909912	3113.9646	75	450
1142	Spectrogram 1	1	3116.139893	3116.667236	85	300
1143	Spectrogram 1	1	3119.435791	3120.029053	65	300
1144	Spectrogram 1	1	3122.599854	3122.995361	95	800
1188	Spectrogram 1	1	3244.811768	3245.405029	85	165
1203	Spectrogram 1	1	3276.650146	3276.979736	125	350
1206	Spectrogram 1	1	3291.811279	3293.063721	65	250
1216	Spectrogram 1	1	3304.401611	3304.665283	150	400
1228	Spectrogram 1	1	3337.294678	3337.690186	125	350
1229	Spectrogram 1	1	3340.260986	3340.524658	65	450
1258	Spectrogram 1	1	3433.864502	3434.26001	150	400
1259	Spectrogram 1	1	3435.446533	3435.842041	105	450
1267	Spectrogram 1	1	3493.388428	3493.915771	65	350
1273	Spectrogram 1	1	3505.912842	3506.374268	65	400
1287	Spectrogram 1	1	3541.113037	3541.508545	200	600
1314	Spectrogram 1	1	3703.139404	3703.468994	65	500
1316	Spectrogram 1	1	3711.774658	3712.302002	65	350
1317	Spectrogram 1	1	3719.025635	3720.014404	65	350
1318	Spectrogram 1	1	3725.156006	3725.749268	75	350
1319	Spectrogram 1	1	3728.320068	3728.781494	85	450
1320	Spectrogram 1	1	3730.693115	3731.550049	65	350
1321	Spectrogram 1	1	3731.550049	3731.879639	95	350
1323	Spectrogram 1	1	3738.01001	3738.735107	65	145
1329	Spectrogram 1	1	3750.534424	3750.732178	125	500
1396	Spectrogram 1	1	3998.451904	3999.045166	65	500
1401	Spectrogram 1	1	4008.998779	4009.394287	105	400
1404	Spectrogram 1	1	4019.479736	4020.138916	115	350
1415	Spectrogram 1	1	4062.656006	4063.18335	105	450
1423	Spectrogram 1	1	4084.474854	4084.804443	135	400
1443	Spectrogram 1	1	4134.836182	4135.561279	105	400
1464	Spectrogram 1	1	4218.815674	4219.211182	125	400
1470	Spectrogram 1	1	4229.560303	4229.692139	250	750
1485	Spectrogram 1	1	4260.14624	4260.47583	150	450
1490	Spectrogram 1	1	4292.709717	4293.698486	85	400
1491	Spectrogram 1	1	4302.795166	4303.915771	65	400
1494	Spectrogram 1	1	4316.242432	4318.154053	75	400
1513	Spectrogram 1	1	4411.625732	4412.087158	95	400
1519	Spectrogram 1	1	4422.040771	4422.699951	65	400
1521	Spectrogram 1	1	4432.389893	4432.851318	95	300
1523	Spectrogram 1	1	4456.120361	4456.713623	125	400
1527	Spectrogram 1	1	4473.918213	4474.313721	125	400
1529	Spectrogram 1	1	4484.39917	4484.992432	75	400
1556	Spectrogram 1	1	4583.605713	4584.198975	125	300
1578	Spectrogram 1	1	4666.662354	4667.024902	200	550
1615	Spectrogram 1	1	4795.400146	4795.861572	125	350
1616	Spectrogram 1	1	4802.123779	4802.914795	65	350
1618	Spectrogram 1	1	4805.749268	4806.540283	85	500
1620	Spectrogram 1	1	4815.966553	4817.087158	65	400
1647	Spectrogram 1	1	4886.103271	4886.564697	95	165
1672	Spectrogram 1	1	4981.816162	4982.145752	65	450
1679	Spectrogram 1	1	5013.061279	5013.456787	105	300
1704	Spectrogram 1	1	5096.974854	5097.502197	115	500
1708	Spectrogram 1	1	5111.542725	5112.00415	135	350
1768	Spectrogram 1	1	5254.452881	5255.507568	85	400
1771	Spectrogram 1	1	5264.802002	5265.461182	85	500
1775	Spectrogram 1	1	5273.437256	5273.766846	75	350
1776	Spectrogram 1	1	5275.151123	5275.217041	85	450
1777	Spectrogram 1	1	5275.217041	5275.414795	65	300
1781	Spectrogram 1	1	5283.720459	5283.918213	150	400
1782	Spectrogram 1	1	5285.368408	5286.027588	85	400
1784	Spectrogram 1	1	5309.823975	5310.021729	200	500
1800	Spectrogram 1	1	5353.79126	5354.648193	65	400
1838	Spectrogram 1	1	5439.484619	5441.857666	85	450
1844	Spectrogram 1	1	5469.345459	5470.531982	65	450
1846	Spectrogram 1	1	5479.562744	5479.892334	115	500
1848	Spectrogram 1	1	5488.13208	5488.395752	200	450
1849	Spectrogram 1	1	5489.780029	5490.834717	65	700
1853	Spectrogram 1	1	5499.865479	5500.524658	125	400
1867	Spectrogram 1	1	5565.124268	5565.322021	150	400
1869	Spectrogram 1	1	5587.074951	5587.470459	105	350
1875	Spectrogram 1	1	5613.244385	5613.837646	125	450
1916	Spectrogram 1	1	5750.221924	5750.881104	115	450
1918	Spectrogram 1	1	5760.571045	5761.559814	85	750
1919	Spectrogram 1	1	5770.920166	5771.249756	95	450
1922	Spectrogram 1	1	5781.335205	5781.598877	65	350
1926	Spectrogram 1	1	5797.946533	5798.671631	105	300
1932	Spectrogram 1	1	5835.783447	5836.574463	65	750
1934	Spectrogram 1	1	5846.000732	5846.198486	150	450
1976	Spectrogram 1	1	5972.892822	5973.61792	65	450
1978	Spectrogram 1	1	5974.804443	5975.068115	150	450
1985	Spectrogram 1	1	5995.04126	5995.502686	65	450
1990	Spectrogram 1	1	6038.942627	6039.272217	85	400
1991	Spectrogram 1	1	6039.272217	6039.733643	115	350
1992	Spectrogram 1	1	6042.436279	6042.831787	105	300
1993	Spectrogram 1	1	6044.084229	6044.281982	200	450
1994	Spectrogram 1	1	6045.732178	6046.852783	65	450
2004	Spectrogram 1	1	6149.750732	6150.47583	75	450
2005	Spectrogram 1	1	6152.453369	6153.903564	75	350
2006	Spectrogram 1	1	6158.781494	6159.770264	65	350
2007	Spectrogram 1	1	6161.945557	6162.538818	95	145
2008	Spectrogram 1	1	6171.833252	6172.492432	65	450
